hhid,adm1,adm2,res,sep_quintile,res_quintile,age_head,sex_head,educ_head,year,month,survey_wgt,ea,hhsize,headwork,educ_head2
4800-001-02,14,143,Rural,2,2,47,Male,18,2021,2,571.868563219989,NA,9,11,2
4800-001-02,14,143,Rural,2,2,47,Male,18,2021,2,571.868563219989,NA,9,11,2
4800-001-02,14,143,Rural,2,2,47,Male,18,2021,2,571.868563219989,NA,9,11,2
4800-001-02,14,143,Rural,2,2,47,Male,18,2021,2,571.868563219989,NA,9,17,2
4800-001-02,14,143,Rural,2,2,47,Male,18,2021,2,571.868563219989,NA,9,14,2
4800-001-02,14,143,Rural,2,2,47,Male,18,2021,2,571.868563219989,NA,9,17,2
4800-001-10,14,143,Rural,1,1,36,Male,NA,2021,2,1618.87641211649,NA,8,1,3
4800-001-10,14,143,Rural,1,1,36,Male,NA,2021,2,1618.87641211649,NA,8,1,3
4800-001-10,14,143,Rural,1,1,36,Male,NA,2021,2,1618.87641211649,NA,8,14,3
4800-001-10,14,143,Rural,1,1,36,Male,NA,2021,2,1618.87641211649,NA,8,1,3
4800-001-10,14,143,Rural,1,1,36,Male,NA,2021,2,1618.87641211649,NA,8,1,3
4800-001-10,14,143,Rural,1,1,36,Male,NA,2021,2,1618.87641211649,NA,8,17,3
4800-001-10,14,143,Rural,1,1,36,Male,NA,2021,2,1618.87641211649,NA,8,17,3
4800-001-10,14,143,Rural,1,1,36,Male,NA,2021,2,1618.87641211649,NA,8,17,3
4800-001-19,14,143,Rural,3,3,33,Male,NA,2021,2,931.053060684588,NA,8,1,3
4800-001-19,14,143,Rural,3,3,33,Male,NA,2021,2,931.053060684588,NA,8,1,3
4800-001-19,14,143,Rural,3,3,33,Male,NA,2021,2,931.053060684588,NA,8,14,3
4800-001-19,14,143,Rural,3,3,33,Male,NA,2021,2,931.053060684588,NA,8,11,3
4800-001-19,14,143,Rural,3,3,33,Male,NA,2021,2,931.053060684588,NA,8,14,3
4800-001-19,14,143,Rural,3,3,33,Male,NA,2021,2,931.053060684588,NA,8,11,3
4800-001-19,14,143,Rural,3,3,33,Male,NA,2021,2,931.053060684588,NA,8,17,3
4800-001-19,14,143,Rural,3,3,33,Male,NA,2021,2,931.053060684588,NA,8,17,3
4801-001-01,14,143,Rural,5,5,68,Female,NA,2021,2,3427.20079440484,NA,1,1,3
4802-001-01,14,143,Rural,3,4,60,Female,NA,2021,2,2536.16660501755,NA,5,1,3
4802-001-01,14,143,Rural,3,4,60,Female,NA,2021,2,2536.16660501755,NA,5,1,3
4802-001-01,14,143,Rural,3,4,60,Female,NA,2021,2,2536.16660501755,NA,5,14,3
4802-001-01,14,143,Rural,3,4,60,Female,NA,2021,2,2536.16660501755,NA,5,14,3
4802-001-01,14,143,Rural,3,4,60,Female,NA,2021,2,2536.16660501755,NA,5,17,3
4803-001-02,14,143,Rural,2,2,47,Female,NA,2021,2,1077.38069155459,NA,13,1,3
4803-001-02,14,143,Rural,2,2,47,Female,NA,2021,2,1077.38069155459,NA,13,1,3
4803-001-02,14,143,Rural,2,2,47,Female,NA,2021,2,1077.38069155459,NA,13,1,3
4803-001-02,14,143,Rural,2,2,47,Female,NA,2021,2,1077.38069155459,NA,13,NA,3
4803-001-02,14,143,Rural,2,2,47,Female,NA,2021,2,1077.38069155459,NA,13,NA,3
4803-001-02,14,143,Rural,2,2,47,Female,NA,2021,2,1077.38069155459,NA,13,11,3
4803-001-02,14,143,Rural,2,2,47,Female,NA,2021,2,1077.38069155459,NA,13,11,3
4803-001-02,14,143,Rural,2,2,47,Female,NA,2021,2,1077.38069155459,NA,13,17,3
4803-001-02,14,143,Rural,2,2,47,Female,NA,2021,2,1077.38069155459,NA,13,1,3
4803-001-02,14,143,Rural,2,2,47,Female,NA,2021,2,1077.38069155459,NA,13,1,3
4803-001-02,14,143,Rural,2,2,47,Female,NA,2021,2,1077.38069155459,NA,13,17,3
4803-001-02,14,143,Rural,2,2,47,Female,NA,2021,2,1077.38069155459,NA,13,1,3
4803-001-02,14,143,Rural,2,2,47,Female,NA,2021,2,1077.38069155459,NA,13,17,3
4803-001-02,14,143,Rural,2,2,47,Female,NA,2021,2,1077.38069155459,NA,13,17,3
4803-001-02,14,143,Rural,2,2,47,Female,NA,2021,2,1077.38069155459,NA,13,17,3
4804-001-01,14,143,Rural,2,3,40,Female,17,2021,2,1470.03698705022,NA,11,1,1
4804-001-01,14,143,Rural,2,3,40,Female,17,2021,2,1470.03698705022,NA,11,1,1
4804-001-01,14,143,Rural,2,3,40,Female,17,2021,2,1470.03698705022,NA,11,14,1
4804-001-01,14,143,Rural,2,3,40,Female,17,2021,2,1470.03698705022,NA,11,14,1
4804-001-01,14,143,Rural,2,3,40,Female,17,2021,2,1470.03698705022,NA,11,14,1
4804-001-01,14,143,Rural,2,3,40,Female,17,2021,2,1470.03698705022,NA,11,14,1
4804-001-01,14,143,Rural,2,3,40,Female,17,2021,2,1470.03698705022,NA,11,14,1
4804-001-01,14,143,Rural,2,3,40,Female,17,2021,2,1470.03698705022,NA,11,16,1
4804-001-01,14,143,Rural,2,3,40,Female,17,2021,2,1470.03698705022,NA,11,14,1
4804-001-01,14,143,Rural,2,3,40,Female,17,2021,2,1470.03698705022,NA,11,17,1
4804-001-01,14,143,Rural,2,3,40,Female,17,2021,2,1470.03698705022,NA,11,17,1
4805-001-01,14,143,Rural,1,1,61,Male,NA,2021,2,1516.78324106343,NA,19,1,3
4805-001-01,14,143,Rural,1,1,61,Male,NA,2021,2,1516.78324106343,NA,19,1,3
4805-001-01,14,143,Rural,1,1,61,Male,NA,2021,2,1516.78324106343,NA,19,1,3
4805-001-01,14,143,Rural,1,1,61,Male,NA,2021,2,1516.78324106343,NA,19,1,3
4805-001-01,14,143,Rural,1,1,61,Male,NA,2021,2,1516.78324106343,NA,19,14,3
4805-001-01,14,143,Rural,1,1,61,Male,NA,2021,2,1516.78324106343,NA,19,14,3
4805-001-01,14,143,Rural,1,1,61,Male,NA,2021,2,1516.78324106343,NA,19,14,3
4805-001-01,14,143,Rural,1,1,61,Male,NA,2021,2,1516.78324106343,NA,19,14,3
4805-001-01,14,143,Rural,1,1,61,Male,NA,2021,2,1516.78324106343,NA,19,1,3
4805-001-01,14,143,Rural,1,1,61,Male,NA,2021,2,1516.78324106343,NA,19,1,3
4805-001-01,14,143,Rural,1,1,61,Male,NA,2021,2,1516.78324106343,NA,19,14,3
4805-001-01,14,143,Rural,1,1,61,Male,NA,2021,2,1516.78324106343,NA,19,14,3
4805-001-01,14,143,Rural,1,1,61,Male,NA,2021,2,1516.78324106343,NA,19,11,3
4805-001-01,14,143,Rural,1,1,61,Male,NA,2021,2,1516.78324106343,NA,19,1,3
4805-001-01,14,143,Rural,1,1,61,Male,NA,2021,2,1516.78324106343,NA,19,17,3
4805-001-01,14,143,Rural,1,1,61,Male,NA,2021,2,1516.78324106343,NA,19,17,3
4805-001-01,14,143,Rural,1,1,61,Male,NA,2021,2,1516.78324106343,NA,19,17,3
4805-001-01,14,143,Rural,1,1,61,Male,NA,2021,2,1516.78324106343,NA,19,17,3
4805-001-01,14,143,Rural,1,1,61,Male,NA,2021,2,1516.78324106343,NA,19,16,3
4805-001-05,14,143,Rural,1,1,28,Male,13,2021,2,2192.27724823501,NA,8,1,1
4805-001-05,14,143,Rural,1,1,28,Male,13,2021,2,2192.27724823501,NA,8,1,1
4805-001-05,14,143,Rural,1,1,28,Male,13,2021,2,2192.27724823501,NA,8,1,1
4805-001-05,14,143,Rural,1,1,28,Male,13,2021,2,2192.27724823501,NA,8,14,1
4805-001-05,14,143,Rural,1,1,28,Male,13,2021,2,2192.27724823501,NA,8,17,1
4805-001-05,14,143,Rural,1,1,28,Male,13,2021,2,2192.27724823501,NA,8,17,1
4805-001-05,14,143,Rural,1,1,28,Male,13,2021,2,2192.27724823501,NA,8,17,1
4805-001-05,14,143,Rural,1,1,28,Male,13,2021,2,2192.27724823501,NA,8,17,1
4806-001-01,14,143,Rural,4,5,32,Male,14,2021,2,1160.4633253740799,NA,8,1,1
4806-001-01,14,143,Rural,4,5,32,Male,14,2021,2,1160.4633253740799,NA,8,1,1
4806-001-01,14,143,Rural,4,5,32,Male,14,2021,2,1160.4633253740799,NA,8,14,1
4806-001-01,14,143,Rural,4,5,32,Male,14,2021,2,1160.4633253740799,NA,8,14,1
4806-001-01,14,143,Rural,4,5,32,Male,14,2021,2,1160.4633253740799,NA,8,17,1
4806-001-01,14,143,Rural,4,5,32,Male,14,2021,2,1160.4633253740799,NA,8,17,1
4806-001-01,14,143,Rural,4,5,32,Male,14,2021,2,1160.4633253740799,NA,8,17,1
4806-001-01,14,143,Rural,4,5,32,Male,14,2021,2,1160.4633253740799,NA,8,1,1
4807-001-01,14,143,Rural,1,1,36,Male,18,2021,2,1299.25453307543,NA,6,1,2
4807-001-01,14,143,Rural,1,1,36,Male,18,2021,2,1299.25453307543,NA,6,1,2
4807-001-01,14,143,Rural,1,1,36,Male,18,2021,2,1299.25453307543,NA,6,14,2
4807-001-01,14,143,Rural,1,1,36,Male,18,2021,2,1299.25453307543,NA,6,17,2
4807-001-01,14,143,Rural,1,1,36,Male,18,2021,2,1299.25453307543,NA,6,17,2
4807-001-01,14,143,Rural,1,1,36,Male,18,2021,2,1299.25453307543,NA,6,17,2
4807-001-05,14,143,Rural,1,1,31,Male,18,2021,2,1747.66077141489,NA,5,1,2
4807-001-05,14,143,Rural,1,1,31,Male,18,2021,2,1747.66077141489,NA,5,1,2
4807-001-05,14,143,Rural,1,1,31,Male,18,2021,2,1747.66077141489,NA,5,17,2
4807-001-05,14,143,Rural,1,1,31,Male,18,2021,2,1747.66077141489,NA,5,17,2
4807-001-05,14,143,Rural,1,1,31,Male,18,2021,2,1747.66077141489,NA,5,15,2
4820-001-01,14,144,Rural,2,3,51,Male,18,2020,12,2605.42717121878,NA,6,1,2
4820-001-01,14,144,Rural,2,3,51,Male,18,2020,12,2605.42717121878,NA,6,1,2
4820-001-01,14,144,Rural,2,3,51,Male,18,2020,12,2605.42717121878,NA,6,14,2
4820-001-01,14,144,Rural,2,3,51,Male,18,2020,12,2605.42717121878,NA,6,14,2
4820-001-01,14,144,Rural,2,3,51,Male,18,2020,12,2605.42717121878,NA,6,17,2
4820-001-01,14,144,Rural,2,3,51,Male,18,2020,12,2605.42717121878,NA,6,17,2
4820-001-03,5,51,Rural,4,4,22,Male,18,2021,2,3212.99251036096,NA,1,10,2
4821-001-01,14,144,Rural,1,1,37,Male,NA,2020,12,1576.38379848958,NA,8,1,3
4821-001-01,14,144,Rural,1,1,37,Male,NA,2020,12,1576.38379848958,NA,8,1,3
4821-001-01,14,144,Rural,1,1,37,Male,NA,2020,12,1576.38379848958,NA,8,14,3
4821-001-01,14,144,Rural,1,1,37,Male,NA,2020,12,1576.38379848958,NA,8,14,3
4821-001-01,14,144,Rural,1,1,37,Male,NA,2020,12,1576.38379848958,NA,8,14,3
4821-001-01,14,144,Rural,1,1,37,Male,NA,2020,12,1576.38379848958,NA,8,16,3
4821-001-01,14,144,Rural,1,1,37,Male,NA,2020,12,1576.38379848958,NA,8,16,3
4821-001-01,14,144,Rural,1,1,37,Male,NA,2020,12,1576.38379848958,NA,8,17,3
4821-001-07,14,144,Rural,3,3,24,Male,18,2020,12,2338.82963076779,NA,4,1,2
4821-001-07,14,144,Rural,3,3,24,Male,18,2020,12,2338.82963076779,NA,4,1,2
4821-001-07,14,144,Rural,3,3,24,Male,18,2020,12,2338.82963076779,NA,4,17,2
4821-001-07,14,144,Rural,3,3,24,Male,18,2020,12,2338.82963076779,NA,4,17,2
4822-001-01,14,144,Rural,2,3,48,Male,18,2020,12,2398.78964716168,NA,10,1,2
4822-001-01,14,144,Rural,2,3,48,Male,18,2020,12,2398.78964716168,NA,10,1,2
4822-001-01,14,144,Rural,2,3,48,Male,18,2020,12,2398.78964716168,NA,10,1,2
4822-001-01,14,144,Rural,2,3,48,Male,18,2020,12,2398.78964716168,NA,10,1,2
4822-001-01,14,144,Rural,2,3,48,Male,18,2020,12,2398.78964716168,NA,10,14,2
4822-001-01,14,144,Rural,2,3,48,Male,18,2020,12,2398.78964716168,NA,10,17,2
4822-001-01,14,144,Rural,2,3,48,Male,18,2020,12,2398.78964716168,NA,10,17,2
4822-001-01,14,144,Rural,2,3,48,Male,18,2020,12,2398.78964716168,NA,10,17,2
4822-001-01,14,144,Rural,2,3,48,Male,18,2020,12,2398.78964716168,NA,10,14,2
4822-001-01,14,144,Rural,2,3,48,Male,18,2020,12,2398.78964716168,NA,10,1,2
4822-001-06,14,144,Rural,5,5,29,Male,NA,2020,12,2120.10972720559,NA,2,1,3
4822-001-06,14,144,Rural,5,5,29,Male,NA,2020,12,2120.10972720559,NA,2,1,3
4823-001-01,14,144,Rural,1,1,61,Male,NA,2020,12,1472.86199100782,NA,8,NA,3
4823-001-01,14,144,Rural,1,1,61,Male,NA,2020,12,1472.86199100782,NA,8,1,3
4823-001-01,14,144,Rural,1,1,61,Male,NA,2020,12,1472.86199100782,NA,8,16,3
4823-001-01,14,144,Rural,1,1,61,Male,NA,2020,12,1472.86199100782,NA,8,11,3
4823-001-01,14,144,Rural,1,1,61,Male,NA,2020,12,1472.86199100782,NA,8,14,3
4823-001-01,14,144,Rural,1,1,61,Male,NA,2020,12,1472.86199100782,NA,8,14,3
4823-001-01,14,144,Rural,1,1,61,Male,NA,2020,12,1472.86199100782,NA,8,14,3
4823-001-01,14,144,Rural,1,1,61,Male,NA,2020,12,1472.86199100782,NA,8,14,3
4823-001-01,14,144,Rural,1,1,61,Male,NA,2020,12,1472.86199100782,NA,8,17,3
4824-001-01,14,144,Rural,1,2,36,Female,18,2020,12,1944.21567474639,NA,6,1,2
4824-001-01,14,144,Rural,1,2,36,Female,18,2020,12,1944.21567474639,NA,6,14,2
4824-001-01,14,144,Rural,1,2,36,Female,18,2020,12,1944.21567474639,NA,6,14,2
4824-001-01,14,144,Rural,1,2,36,Female,18,2020,12,1944.21567474639,NA,6,17,2
4824-001-01,14,144,Rural,1,2,36,Female,18,2020,12,1944.21567474639,NA,6,17,2
4824-001-01,14,144,Rural,1,2,36,Female,18,2020,12,1944.21567474639,NA,6,17,2
4825-001-01,14,144,Rural,2,2,32,Female,NA,2020,12,1541.88284227312,NA,8,1,3
4825-001-01,14,144,Rural,2,2,32,Female,NA,2020,12,1541.88284227312,NA,8,14,3
4825-001-01,14,144,Rural,2,2,32,Female,NA,2020,12,1541.88284227312,NA,8,14,3
4825-001-01,14,144,Rural,2,2,32,Female,NA,2020,12,1541.88284227312,NA,8,14,3
4825-001-01,14,144,Rural,2,2,32,Female,NA,2020,12,1541.88284227312,NA,8,1,3
4825-001-01,14,144,Rural,2,2,32,Female,NA,2020,12,1541.88284227312,NA,8,17,3
4825-001-01,14,144,Rural,2,2,32,Female,NA,2020,12,1541.88284227312,NA,8,17,3
4825-001-01,14,144,Rural,2,2,32,Female,NA,2020,12,1541.88284227312,NA,8,17,3
4826-001-02,14,144,Rural,2,2,53,Male,18,2020,12,1948.91845581493,NA,11,1,2
4826-001-02,14,144,Rural,2,2,53,Male,18,2020,12,1948.91845581493,NA,11,1,2
4826-001-02,14,144,Rural,2,2,53,Male,18,2020,12,1948.91845581493,NA,11,1,2
4826-001-02,14,144,Rural,2,2,53,Male,18,2020,12,1948.91845581493,NA,11,1,2
4826-001-02,14,144,Rural,2,2,53,Male,18,2020,12,1948.91845581493,NA,11,1,2
4826-001-02,14,144,Rural,2,2,53,Male,18,2020,12,1948.91845581493,NA,11,14,2
4826-001-02,14,144,Rural,2,2,53,Male,18,2020,12,1948.91845581493,NA,11,14,2
4826-001-02,14,144,Rural,2,2,53,Male,18,2020,12,1948.91845581493,NA,11,14,2
4826-001-02,14,144,Rural,2,2,53,Male,18,2020,12,1948.91845581493,NA,11,14,2
4826-001-02,14,144,Rural,2,2,53,Male,18,2020,12,1948.91845581493,NA,11,1,2
4826-001-02,14,144,Rural,2,2,53,Male,18,2020,12,1948.91845581493,NA,11,17,2
4826-001-11,14,144,Rural,1,2,58,Female,NA,2020,12,1528.50714951858,NA,13,1,3
4826-001-11,14,144,Rural,1,2,58,Female,NA,2020,12,1528.50714951858,NA,13,1,3
4826-001-11,14,144,Rural,1,2,58,Female,NA,2020,12,1528.50714951858,NA,13,1,3
4826-001-11,14,144,Rural,1,2,58,Female,NA,2020,12,1528.50714951858,NA,13,1,3
4826-001-11,14,144,Rural,1,2,58,Female,NA,2020,12,1528.50714951858,NA,13,1,3
4826-001-11,14,144,Rural,1,2,58,Female,NA,2020,12,1528.50714951858,NA,13,15,3
4826-001-11,14,144,Rural,1,2,58,Female,NA,2020,12,1528.50714951858,NA,13,17,3
4826-001-11,14,144,Rural,1,2,58,Female,NA,2020,12,1528.50714951858,NA,13,17,3
4826-001-11,14,144,Rural,1,2,58,Female,NA,2020,12,1528.50714951858,NA,13,14,3
4826-001-11,14,144,Rural,1,2,58,Female,NA,2020,12,1528.50714951858,NA,13,17,3
4826-001-11,14,144,Rural,1,2,58,Female,NA,2020,12,1528.50714951858,NA,13,14,3
4826-001-11,14,144,Rural,1,2,58,Female,NA,2020,12,1528.50714951858,NA,13,14,3
4826-001-11,14,144,Rural,1,2,58,Female,NA,2020,12,1528.50714951858,NA,13,17,3
4829-001-01,14,144,Rural,2,2,68,Male,18,2020,12,1097.72839765538,NA,10,1,2
4829-001-01,14,144,Rural,2,2,68,Male,18,2020,12,1097.72839765538,NA,10,1,2
4829-001-01,14,144,Rural,2,2,68,Male,18,2020,12,1097.72839765538,NA,10,1,2
4829-001-01,14,144,Rural,2,2,68,Male,18,2020,12,1097.72839765538,NA,10,1,2
4829-001-01,14,144,Rural,2,2,68,Male,18,2020,12,1097.72839765538,NA,10,14,2
4829-001-01,14,144,Rural,2,2,68,Male,18,2020,12,1097.72839765538,NA,10,14,2
4829-001-01,14,144,Rural,2,2,68,Male,18,2020,12,1097.72839765538,NA,10,14,2
4829-001-01,14,144,Rural,2,2,68,Male,18,2020,12,1097.72839765538,NA,10,14,2
4829-001-01,14,144,Rural,2,2,68,Male,18,2020,12,1097.72839765538,NA,10,14,2
4829-001-01,14,144,Rural,2,2,68,Male,18,2020,12,1097.72839765538,NA,10,17,2
4838-001-01,14,145,Rural,3,4,53,Female,18,2021,2,769.533847025924,NA,8,1,2
4838-001-01,14,145,Rural,3,4,53,Female,18,2021,2,769.533847025924,NA,8,7,2
4838-001-01,14,145,Rural,3,4,53,Female,18,2021,2,769.533847025924,NA,8,14,2
4838-001-01,14,145,Rural,3,4,53,Female,18,2021,2,769.533847025924,NA,8,14,2
4838-001-01,14,145,Rural,3,4,53,Female,18,2021,2,769.533847025924,NA,8,14,2
4838-001-01,14,145,Rural,3,4,53,Female,18,2021,2,769.533847025924,NA,8,14,2
4838-001-01,14,145,Rural,3,4,53,Female,18,2021,2,769.533847025924,NA,8,10,2
4838-001-01,14,145,Rural,3,4,53,Female,18,2021,2,769.533847025924,NA,8,17,2
4839-001-01,14,145,Rural,4,5,68,Male,18,2021,2,3152.52410984409,NA,1,1,2
4841-001-01,14,145,Rural,2,3,49,Male,NA,2021,2,1219.55259953636,NA,7,1,3
4841-001-01,14,145,Rural,2,3,49,Male,NA,2021,2,1219.55259953636,NA,7,1,3
4841-001-01,14,145,Rural,2,3,49,Male,NA,2021,2,1219.55259953636,NA,7,1,3
4841-001-01,14,145,Rural,2,3,49,Male,NA,2021,2,1219.55259953636,NA,7,11,3
4841-001-01,14,145,Rural,2,3,49,Male,NA,2021,2,1219.55259953636,NA,7,14,3
4841-001-01,14,145,Rural,2,3,49,Male,NA,2021,2,1219.55259953636,NA,7,14,3
4841-001-01,14,145,Rural,2,3,49,Male,NA,2021,2,1219.55259953636,NA,7,14,3
4841-001-03,14,145,Rural,2,3,24,Male,18,2021,2,2756.74019349833,NA,3,1,2
4841-001-03,14,145,Rural,2,3,24,Male,18,2021,2,2756.74019349833,NA,3,1,2
4841-001-03,14,145,Rural,2,3,24,Male,18,2021,2,2756.74019349833,NA,3,17,2
4842-001-01,14,145,Rural,1,2,34,Male,17,2021,2,709.39503267766,NA,11,1,1
4842-001-01,14,145,Rural,1,2,34,Male,17,2021,2,709.39503267766,NA,11,1,1
4842-001-01,14,145,Rural,1,2,34,Male,17,2021,2,709.39503267766,NA,11,1,1
4842-001-01,14,145,Rural,1,2,34,Male,17,2021,2,709.39503267766,NA,11,1,1
4842-001-01,14,145,Rural,1,2,34,Male,17,2021,2,709.39503267766,NA,11,1,1
4842-001-01,14,145,Rural,1,2,34,Male,17,2021,2,709.39503267766,NA,11,14,1
4842-001-01,14,145,Rural,1,2,34,Male,17,2021,2,709.39503267766,NA,11,1,1
4842-001-01,14,145,Rural,1,2,34,Male,17,2021,2,709.39503267766,NA,11,17,1
4842-001-01,14,145,Rural,1,2,34,Male,17,2021,2,709.39503267766,NA,11,14,1
4842-001-01,14,145,Rural,1,2,34,Male,17,2021,2,709.39503267766,NA,11,17,1
4842-001-01,14,145,Rural,1,2,34,Male,17,2021,2,709.39503267766,NA,11,17,1
4843-001-01,14,145,Rural,2,3,32,Male,18,2021,2,3039.42826817011,NA,6,1,2
4843-001-01,14,145,Rural,2,3,32,Male,18,2021,2,3039.42826817011,NA,6,1,2
4843-001-01,14,145,Rural,2,3,32,Male,18,2021,2,3039.42826817011,NA,6,14,2
4843-001-01,14,145,Rural,2,3,32,Male,18,2021,2,3039.42826817011,NA,6,14,2
4843-001-01,14,145,Rural,2,3,32,Male,18,2021,2,3039.42826817011,NA,6,17,2
4843-001-01,14,145,Rural,2,3,32,Male,18,2021,2,3039.42826817011,NA,6,17,2
4844-001-02,14,145,Rural,3,3,27,Male,18,2021,2,5521.07760156913,NA,6,1,2
4844-001-02,14,145,Rural,3,3,27,Male,18,2021,2,5521.07760156913,NA,6,1,2
4844-001-02,14,145,Rural,3,3,27,Male,18,2021,2,5521.07760156913,NA,6,16,2
4844-001-02,14,145,Rural,3,3,27,Male,18,2021,2,5521.07760156913,NA,6,16,2
4844-001-02,14,145,Rural,3,3,27,Male,18,2021,2,5521.07760156913,NA,6,17,2
4844-001-02,14,145,Rural,3,3,27,Male,18,2021,2,5521.07760156913,NA,6,17,2
4845-001-01,14,145,Rural,1,2,47,Male,18,2021,2,1305.26087378677,NA,9,1,2
4845-001-01,14,145,Rural,1,2,47,Male,18,2021,2,1305.26087378677,NA,9,1,2
4845-001-01,14,145,Rural,1,2,47,Male,18,2021,2,1305.26087378677,NA,9,14,2
4845-001-01,14,145,Rural,1,2,47,Male,18,2021,2,1305.26087378677,NA,9,14,2
4845-001-01,14,145,Rural,1,2,47,Male,18,2021,2,1305.26087378677,NA,9,14,2
4845-001-01,14,145,Rural,1,2,47,Male,18,2021,2,1305.26087378677,NA,9,11,2
4845-001-01,14,145,Rural,1,2,47,Male,18,2021,2,1305.26087378677,NA,9,11,2
4845-001-01,14,145,Rural,1,2,47,Male,18,2021,2,1305.26087378677,NA,9,17,2
4845-001-01,14,145,Rural,1,2,47,Male,18,2021,2,1305.26087378677,NA,9,14,2
4845-001-03,14,145,Rural,2,2,25,Male,18,2021,2,2538.11152820748,NA,4,1,2
4845-001-03,14,145,Rural,2,2,25,Male,18,2021,2,2538.11152820748,NA,4,1,2
4845-001-03,14,145,Rural,2,2,25,Male,18,2021,2,2538.11152820748,NA,4,17,2
4845-001-03,14,145,Rural,2,2,25,Male,18,2021,2,2538.11152820748,NA,4,NA,2
4858-001-01,14,146,Urban,2,1,35,Male,17,2021,2,7618.89282940241,NA,6,1,1
4858-001-01,14,146,Urban,2,1,35,Male,17,2021,2,7618.89282940241,NA,6,10,1
4858-001-01,14,146,Urban,2,1,35,Male,17,2021,2,7618.89282940241,NA,6,14,1
4858-001-01,14,146,Urban,2,1,35,Male,17,2021,2,7618.89282940241,NA,6,14,1
4858-001-01,14,146,Urban,2,1,35,Male,17,2021,2,7618.89282940241,NA,6,17,1
4858-001-01,14,146,Urban,2,1,35,Male,17,2021,2,7618.89282940241,NA,6,17,1
4859-001-01,14,146,Urban,2,1,44,Male,18,2021,2,8963.53355,NA,9,10,2
4859-001-01,14,146,Urban,2,1,44,Male,18,2021,2,8963.53355,NA,9,1,2
4859-001-01,14,146,Urban,2,1,44,Male,18,2021,2,8963.53355,NA,9,10,2
4859-001-01,14,146,Urban,2,1,44,Male,18,2021,2,8963.53355,NA,9,14,2
4859-001-01,14,146,Urban,2,1,44,Male,18,2021,2,8963.53355,NA,9,14,2
4859-001-01,14,146,Urban,2,1,44,Male,18,2021,2,8963.53355,NA,9,14,2
4859-001-01,14,146,Urban,2,1,44,Male,18,2021,2,8963.53355,NA,9,14,2
4859-001-01,14,146,Urban,2,1,44,Male,18,2021,2,8963.53355,NA,9,17,2
4859-001-01,14,146,Urban,2,1,44,Male,18,2021,2,8963.53355,NA,9,17,2
4860-001-01,14,146,Urban,1,1,68,Female,18,2021,2,8023.88053333868,NA,3,1,2
4860-001-01,14,146,Urban,1,1,68,Female,18,2021,2,8023.88053333868,NA,3,10,2
4860-001-01,14,146,Urban,1,1,68,Female,18,2021,2,8023.88053333868,NA,3,17,2
4861-001-01,14,146,Urban,3,2,55,Female,18,2021,2,4944.35185829628,NA,3,1,2
4861-001-01,14,146,Urban,3,2,55,Female,18,2021,2,4944.35185829628,NA,3,14,2
4861-001-01,14,146,Urban,3,2,55,Female,18,2021,2,4944.35185829628,NA,3,14,2
4862-001-01,14,146,Urban,2,1,66,Female,15,2021,2,4166.86028246999,NA,4,1,1
4862-001-01,14,146,Urban,2,1,66,Female,15,2021,2,4166.86028246999,NA,4,1,1
4862-001-01,14,146,Urban,2,1,66,Female,15,2021,2,4166.86028246999,NA,4,14,1
4862-001-01,14,146,Urban,2,1,66,Female,15,2021,2,4166.86028246999,NA,4,10,1
4863-001-01,14,146,Urban,4,3,70,Male,18,2021,2,6445.80585379006,NA,3,7,2
4863-001-01,14,146,Urban,4,3,70,Male,18,2021,2,6445.80585379006,NA,3,10,2
4863-001-01,14,146,Urban,4,3,70,Male,18,2021,2,6445.80585379006,NA,3,14,2
4864-001-01,14,146,Urban,1,1,64,Female,15,2021,2,1697.9350977314,NA,12,16,1
4864-001-01,14,146,Urban,1,1,64,Female,15,2021,2,1697.9350977314,NA,12,10,1
4864-001-01,14,146,Urban,1,1,64,Female,15,2021,2,1697.9350977314,NA,12,1,1
4864-001-01,14,146,Urban,1,1,64,Female,15,2021,2,1697.9350977314,NA,12,11,1
4864-001-01,14,146,Urban,1,1,64,Female,15,2021,2,1697.9350977314,NA,12,16,1
4864-001-01,14,146,Urban,1,1,64,Female,15,2021,2,1697.9350977314,NA,12,14,1
4864-001-01,14,146,Urban,1,1,64,Female,15,2021,2,1697.9350977314,NA,12,14,1
4864-001-01,14,146,Urban,1,1,64,Female,15,2021,2,1697.9350977314,NA,12,14,1
4864-001-01,14,146,Urban,1,1,64,Female,15,2021,2,1697.9350977314,NA,12,14,1
4864-001-01,14,146,Urban,1,1,64,Female,15,2021,2,1697.9350977314,NA,12,17,1
4864-001-01,14,146,Urban,1,1,64,Female,15,2021,2,1697.9350977314,NA,12,14,1
4864-001-01,14,146,Urban,1,1,64,Female,15,2021,2,1697.9350977314,NA,12,17,1
4864-001-04,14,146,Urban,2,1,27,Male,17,2021,2,8131.86235279328,NA,5,7,1
4864-001-04,14,146,Urban,2,1,27,Male,17,2021,2,8131.86235279328,NA,5,10,1
4864-001-04,14,146,Urban,2,1,27,Male,17,2021,2,8131.86235279328,NA,5,14,1
4864-001-04,14,146,Urban,2,1,27,Male,17,2021,2,8131.86235279328,NA,5,17,1
4864-001-04,14,146,Urban,2,1,27,Male,17,2021,2,8131.86235279328,NA,5,14,1
