hhid,groupcode,groupname,grpcons,cons
1421-001-01,9,"Meat, meat products and fish",70.66728533096085,1
1421-001-01,10,NA,NA,0
1421-001-01,11,Oil and fats,14.291485109450578,1
1421-001-01,12,Milk and milk products,26.167066040135637,1
1421-001-01,13,Spices and other foods,50.958541058986505,1
1423-001-01,1,Cereals and cereal products,668.01293945644,1
1423-001-01,2,Starches,104.13240906900978,1
1423-001-01,3,"Pulses, dry",104.11282843279746,1
1423-001-01,4,Vegetables,245.12773697452465,1
1423-001-01,5,NA,NA,0
1423-001-01,6,Beverages,0.9998768160075011,1
1423-001-01,7,Sugar and sweets,11.903295428660726,1
1423-001-01,8,Nuts and seeds,28.039187301102682,1
1423-001-01,9,"Meat, meat products and fish",77.63209428458373,1
1423-001-01,10,NA,NA,0
1423-001-01,11,Oil and fats,21.687804271019843,1
1423-001-01,12,NA,NA,0
1423-001-01,13,Spices and other foods,7.141977257196436,1
1424-001-02,1,Cereals and cereal products,243.95215148164323,1
1424-001-02,2,Starches,74.56641462187908,1
1424-001-02,3,"Pulses, dry",40.65869191360722,1
1424-001-02,4,Vegetables,235.64574598487349,1
1424-001-02,5,Fruits,91.10474414465794,1
1424-001-02,6,NA,NA,0
1424-001-02,7,Sugar and sweets,40.65869191360721,1
1424-001-02,8,NA,NA,0
1424-001-02,9,"Meat, meat products and fish",35.95515425204385,1
1424-001-02,10,NA,NA,0
1424-001-02,11,Oil and fats,36.99940964138256,1
1424-001-02,12,Milk and milk products,33.90934905594842,1
1424-001-02,13,Spices and other foods,8.131738382721442,1
1425-001-01,1,Cereals and cereal products,181.02876255106173,1
1425-001-01,2,Starches,63.9329427237294,1
1425-001-01,3,"Pulses, dry",42.16366115113336,1
1425-001-01,4,Vegetables,48.76319072261511,1
1425-001-01,5,Fruits,79.03536100089012,1
1425-001-01,6,Beverages,0.412470598217609,1
1425-001-01,7,Sugar and sweets,22.91503323431161,1
1425-001-01,8,NA,NA,0
1425-001-01,9,"Meat, meat products and fish",54.63669303593241,1
1425-001-01,10,Eggs,5.382741306739797,1
1425-001-01,11,Oil and fats,20.87559527645788,1
1425-001-01,12,NA,NA,0
1425-001-01,13,Spices and other foods,4.583006646862322,1
1426-001-01,1,Cereals and cereal products,310.4944504059028,1
1426-001-01,2,Starches,350.55772560500156,1
1426-001-01,3,"Pulses, dry",27.117419249423836,1
1426-001-01,4,Vegetables,86.98733781010431,1
1426-001-01,5,Fruits,153.84353750397673,1
1426-001-01,6,Beverages,40.65985842258608,1
1426-001-01,7,Sugar and sweets,27.117419249423826,1
1426-001-01,8,Nuts and seeds,12.991993636778549,1
1426-001-01,9,"Meat, meat products and fish",7.592877389838671,1
1426-001-01,10,NA,NA,0
1426-001-01,11,Oil and fats,24.703968936225106,1
1426-001-01,12,NA,NA,0
1426-001-01,13,Spices and other foods,46.537216474066796,1
1426-001-02,1,Cereals and cereal products,431.6134841151669,1
1426-001-02,2,NA,NA,0
1426-001-02,3,NA,NA,0
1426-001-02,4,Vegetables,541.3365347020159,1
1426-001-02,5,Fruits,112.25138154628466,1
1426-001-02,6,NA,NA,0
1426-001-02,7,Sugar and sweets,75.5323597201542,1
1426-001-02,8,Nuts and seeds,90.46914898400243,1
1426-001-02,9,"Meat, meat products and fish",18.703250978323897,1
1426-001-02,10,Eggs,23.656735064352297,1
1426-001-02,11,Oil and fats,45.873319803373654,1
1426-001-02,12,NA,NA,0
1426-001-02,13,Spices and other foods,19.79723646670694,1
1429-001-01,1,Cereals and cereal products,301.4492272390198,1
1429-001-01,2,NA,NA,0
1429-001-01,3,"Pulses, dry",11.555553710829091,1
1429-001-01,4,Vegetables,23.81988122357963,1
1429-001-01,5,NA,NA,0
1429-001-01,6,NA,NA,0
1429-001-01,7,Sugar and sweets,12.560384468292492,1
1429-001-01,8,NA,NA,0
1429-001-01,9,NA,NA,0
1429-001-01,10,NA,NA,0
1429-001-01,11,Oil and fats,11.442510250614461,1
1429-001-01,12,NA,NA,0
1429-001-01,13,Spices and other foods,5.024153787316997,1
1437-001-01,1,Cereals and cereal products,275.89461660924485,1
1437-001-01,2,Starches,11.878795992898045,1
1437-001-01,3,"Pulses, dry",18.856204908009627,1
1437-001-01,4,Vegetables,100.34714193632988,1
1437-001-01,5,Fruits,24.897655469455078,1
1437-001-01,6,Beverages,63.976896095943786,1
1437-001-01,7,Sugar and sweets,8.51526594472978,1
1437-001-01,8,Nuts and seeds,30.597569025237437,1
1437-001-01,9,"Meat, meat products and fish",7.530190621736905,1
1437-001-01,10,NA,NA,0
1437-001-01,11,Oil and fats,3.8787036378244153,1
1437-001-01,12,NA,NA,0
1437-001-01,13,Spices and other foods,1.7030531889459561,1
1438-001-03,1,Cereals and cereal products,348.1295892076025,1
1438-001-03,2,Starches,59.41411655809749,1
1438-001-03,3,"Pulses, dry",12.893688489170469,1
1438-001-03,4,Vegetables,81.17464156278501,1
1438-001-03,5,Fruits,64.90010071266369,1
1438-001-03,6,Beverages,21.99147508712914,1
1438-001-03,7,Sugar and sweets,12.893688489170463,1
1438-001-03,8,NA,NA,0
1438-001-03,9,"Meat, meat products and fish",99.72736378383084,1
1438-001-03,10,Eggs,4.487003594231321,1
1438-001-03,11,Oil and fats,11.746150213634293,1
1438-001-03,12,NA,NA,0
1438-001-03,13,Spices and other foods,5.157475395668185,1
1440-001-01,1,Cereals and cereal products,182.55945608452708,1
1440-001-01,2,Starches,55.318480196378744,1
1440-001-01,3,"Pulses, dry",19.484303897652545,1
1440-001-01,4,Vegetables,93.98692789905466,1
1440-001-01,5,Fruits,24.81642339014939,1
1440-001-01,6,Beverages,0.5082861886344142,1
1440-001-01,7,Sugar and sweets,21.17859119310059,1
1440-001-01,8,Nuts and seeds,11.62641880645891,1
1440-001-01,9,"Meat, meat products and fish",69.36217202365451,1
1440-001-01,10,Eggs,6.412030269623135,1
1440-001-01,11,Oil and fats,9.646848288457319,1
1440-001-01,12,NA,NA,0
1440-001-01,13,Spices and other foods,4.235718238620118,1
1441-001-01,1,Cereals and cereal products,575.1889962452805,1
1441-001-01,2,Starches,68.82085884899672,1
1441-001-01,3,"Pulses, dry",53.7284043002132,1
1441-001-01,4,Vegetables,77.1523172596951,1
1441-001-01,5,Fruits,68.85656737892408,1
1441-001-01,6,Beverages,15.191044121888515,1
1441-001-01,7,Sugar and sweets,40.3641400873881,1
1441-001-01,8,Nuts and seeds,141.01001388094872,1
1441-001-01,9,"Meat, meat products and fish",97.62604545004781,1
1441-001-01,10,NA,NA,0
1441-001-01,11,Oil and fats,9.192932904902642,1
1441-001-01,12,NA,NA,0
1441-001-01,13,Spices and other foods,10.091035021847025,1
1442-001-01,1,Cereals and cereal products,129.31524057855466,1
1442-001-01,2,Starches,43.15664129356071,1
1442-001-01,3,NA,NA,0
1442-001-01,4,Vegetables,34.42592589932065,1
1442-001-01,5,Fruits,14.269917493652862,1
1442-001-01,6,Beverages,0.6496698689353224,1
1442-001-01,7,Sugar and sweets,7.7341651063728865,1
1442-001-01,8,Nuts and seeds,5.712567765900864,1
1442-001-01,9,"Meat, meat products and fish",10.178161279986718,1
1442-001-01,10,NA,NA,0
1442-001-01,11,Oil and fats,14.091648823811399,1
1442-001-01,12,NA,NA,0
1442-001-01,13,Spices and other foods,3.820753449695611,1
1443-001-01,1,Cereals and cereal products,605.446730877327,1
1443-001-01,2,NA,NA,0
1443-001-01,3,NA,NA,0
1443-001-01,4,Vegetables,120.159109683491,1
1443-001-01,5,Fruits,36.80513179197646,1
1443-001-01,6,Beverages,0.7240536075412224,1
1443-001-01,7,Sugar and sweets,17.239371608124344,1
1443-001-01,8,Nuts and seeds,20.78617464195407,1
1443-001-01,9,"Meat, meat products and fish",11.102155315632077,1
1443-001-01,10,Eggs,4.049528390748408,1
1443-001-01,11,Oil and fats,15.705067535001277,1
1443-001-01,12,NA,NA,0
1443-001-01,13,Spices and other foods,6.895748643249738,1
1457-001-01,1,Cereals and cereal products,294.3818499420428,1
1457-001-01,2,NA,NA,0
1457-001-01,3,"Pulses, dry",55.196596864133035,1
1457-001-01,4,Vegetables,108.22130425822685,1
1457-001-01,5,Fruits,78.4728617011692,1
1457-001-01,6,Beverages,0.9199432810688838,1
1457-001-01,7,Sugar and sweets,18.398865621377674,1
1457-001-01,8,Nuts and seeds,10.72482219522861,1
1457-001-01,9,"Meat, meat products and fish",5.078086911500239,1
1457-001-01,10,NA,NA,0
1457-001-01,11,Oil and fats,16.761366581075062,1
1457-001-01,12,NA,NA,0
1457-001-01,13,Spices and other foods,19.35705086189835,1
1458-001-02,1,Cereals and cereal products,78.37723612998448,1
1458-001-02,2,Starches,58.78292709748837,1
1458-001-02,3,"Pulses, dry",39.18861806499225,1
1458-001-02,4,Vegetables,133.03810293261972,1
1458-001-02,5,Fruits,103.70771381738041,1
1458-001-02,6,Beverages,1.56754472259969,1
1458-001-02,7,Sugar and sweets,11.756585419497673,1
1458-001-02,8,Nuts and seeds,39.18861806499224,1
1458-001-02,9,"Meat, meat products and fish",27.43203264549457,1
1458-001-02,10,NA,NA,0
1458-001-02,11,NA,NA,0
1458-001-02,12,NA,NA,0
1458-001-02,13,Spices and other foods,7.83772361299845,1
1459-001-01,1,Cereals and cereal products,373.51585413491114,1
1459-001-01,2,Starches,41.35354099350802,1
1459-001-01,3,"Pulses, dry",49.09065511487403,1
1459-001-01,4,Vegetables,98.67933190578789,1
1459-001-01,5,NA,NA,0
1459-001-01,6,Beverages,252.6567956184006,1
1459-001-01,7,NA,NA,0
1459-001-01,8,Nuts and seeds,6.669925966694842,1
1459-001-01,9,"Meat, meat products and fish",128.90149650874818,1
1459-001-01,10,NA,NA,0
1459-001-01,11,Oil and fats,24.278530518769223,1
1459-001-01,12,Milk and milk products,22.25087302489399,1
1459-001-01,13,Spices and other foods,9.337896353372779,1
1462-001-01,1,Cereals and cereal products,350.1286147547692,1
1462-001-01,2,Starches,98.1214093544463,1
1462-001-01,3,"Pulses, dry",60.99801650779953,1
1462-001-01,4,Vegetables,247.2127095675939,1
1462-001-01,5,Fruits,324.67549188008593,1
1462-001-01,6,Beverages,0.7624752063474939,1
1462-001-01,7,Sugar and sweets,7.624752063474938,1
1462-001-01,8,Nuts and seeds,95.89202225376273,1
1462-001-01,9,"Meat, meat products and fish",67.97109944907137,1
1462-001-01,10,NA,NA,0
1462-001-01,11,Oil and fats,13.892298259651339,1
1462-001-01,12,NA,NA,0
1462-001-01,13,Spices and other foods,14.70141974150081,1
1463-001-01,1,Cereals and cereal products,546.6674735243405,1
1463-001-01,2,Starches,34.47966441707145,1
1463-001-01,3,"Pulses, dry",55.45901905319398,1
1463-001-01,4,Vegetables,76.07308159846934,1
1463-001-01,5,Fruits,122.0098419170267,1
1463-001-01,6,NA,NA,0
1463-001-01,7,Sugar and sweets,31.69086803039655,1
1463-001-01,8,Nuts and seeds,23.72365526425238,1
1463-001-01,9,NA,NA,0
1463-001-01,10,NA,NA,0
1463-001-01,11,Oil and fats,36.04836238457607,1
1463-001-01,12,Milk and milk products,117.01853020223926,1
1463-001-01,13,Spices and other foods,7.922717007599138,1
1476-001-01,1,Cereals and cereal products,241.07734562275482,1
1476-001-01,2,NA,NA,0
1476-001-01,3,NA,NA,0
1476-001-01,4,Vegetables,249.8873018005492,1
1476-001-01,5,Fruits,121.63205129583262,1
1476-001-01,6,Beverages,1.5577305409470312,1
1476-001-01,7,NA,NA,0
1476-001-01,8,Nuts and seeds,29.87464720596588,1
1476-001-01,9,NA,NA,0
1476-001-01,10,NA,NA,0
1476-001-01,11,Oil and fats,67.50165677437136,1
1476-001-01,12,Milk and milk products,234.7722458141597,1
1476-001-01,13,Spices and other foods,7.417764480700149,1
1477-001-01,1,Cereals and cereal products,133.9372384716109,1
1477-001-01,2,NA,NA,0
1477-001-01,3,"Pulses, dry",47.54771965742188,1
1477-001-01,4,Vegetables,206.32853819650046,1
1477-001-01,5,Fruits,107.57350053601768,1
1477-001-01,6,Beverages,2.812682007903829,1
1477-001-01,7,Sugar and sweets,16.742154808951362,1
1477-001-01,8,NA,NA,0
1477-001-01,9,NA,NA,0
1477-001-01,10,NA,NA,0
1477-001-01,11,Oil and fats,30.504206061909382,1
1477-001-01,12,Milk and milk products,423.9113597626485,1
1477-001-01,13,Spices and other foods,6.696861923580545,1
1478-001-01,1,Cereals and cereal products,262.08798385640563,1
1478-001-01,2,Starches,58.00880709355111,1
1478-001-01,3,"Pulses, dry",34.67167372477522,1
1478-001-01,4,Vegetables,97.68227865482326,1
1478-001-01,5,Fruits,28.161203376056548,1
1478-001-01,6,Beverages,4.368133064273427,1
1478-001-01,7,Sugar and sweets,24.02473185350385,1
1478-001-01,8,Nuts and seeds,21.840665321367137,1
1478-001-01,9,NA,NA,0
1478-001-01,10,Eggs,22.80165459550729,1
1478-001-01,11,Oil and fats,20.857835381905616,1
1478-001-01,12,Milk and milk products,161.29331339829628,1
1478-001-01,13,Spices and other foods,8.74653231274415,1
1481-001-01,1,Cereals and cereal products,118.95360537318471,1
1481-001-01,2,Starches,41.48506987389817,1
1481-001-01,3,"Pulses, dry",14.869200671648091,1
1481-001-01,4,Vegetables,104.74895962196862,1
1481-001-01,5,Fruits,47.37025628129854,1
1481-001-01,6,Beverages,1.2490128564184393,1
1481-001-01,7,Sugar and sweets,29.738401343296175,1
1481-001-01,8,NA,NA,0
1481-001-01,9,NA,NA,0
1481-001-01,10,NA,NA,0
1481-001-01,11,Oil and fats,27.06194522239952,1
1481-001-01,12,Milk and milk products,219.61809392024227,1
1481-001-01,13,Spices and other foods,4.460760201494426,1
1483-001-01,1,Cereals and cereal products,334.34790218132997,1
1483-001-01,2,Starches,199.8696564723971,1
1483-001-01,3,"Pulses, dry",58.499796889844745,1
1483-001-01,4,Vegetables,231.58826032899444,1
1483-001-01,5,Fruits,102.46042973477901,1
1483-001-01,6,Beverages,0.8798629004771842,1
1483-001-01,7,Sugar and sweets,35.19451601908737,1
1483-001-01,8,NA,NA,0
1483-001-01,9,"Meat, meat products and fish",62.2461861282269,1
1483-001-01,10,NA,NA,0
1483-001-01,11,Oil and fats,32.0270095773695,1
1483-001-01,12,Milk and milk products,74.26042880027434,1
1483-001-01,13,Spices and other foods,10.558354805726209,1
1486-001-02,1,Cereals and cereal products,100.85404025858112,1
1486-001-02,2,Starches,46.31815182245948,1
1486-001-02,3,"Pulses, dry",4.122471200795506,1
1486-001-02,4,Vegetables,48.60436125167786,1
1486-001-02,5,Fruits,8.964803578540545,1
1486-001-02,6,Beverages,123.75164273210343,1
1486-001-02,7,Sugar and sweets,59.06809468971714,1
1486-001-02,8,Nuts and seeds,3.106951664906308,1
1486-001-02,9,"Meat, meat products and fish",34.24056922359236,1
1486-001-02,10,Eggs,5.416235495368246,1
1486-001-02,11,Oil and fats,17.556073674641897,1
1486-001-02,12,Milk and milk products,166.1476929889514,1
1486-001-02,13,Spices and other foods,6.225558040653156,1
1494-001-01,1,Cereals and cereal products,131.99017371465112,1
1494-001-01,2,Starches,32.73356308123348,1
1494-001-01,3,"Pulses, dry",13.199017371465116,1
1494-001-01,4,Vegetables,70.29794224799477,1
1494-001-01,5,Fruits,30.30342150687104,1
1494-001-01,6,Beverages,55.27748475169589,1
1494-001-01,7,Sugar and sweets,52.79606948586045,1
1494-001-01,8,Nuts and seeds,52.7219408391564,1
1494-001-01,9,"Meat, meat products and fish",26.398034742930225,1
1494-001-01,10,Eggs,4.593258045269859,1
1494-001-01,11,Oil and fats,24.048609650809432,1
1494-001-01,12,Milk and milk products,13.924963326895693,1
1494-001-01,13,Spices and other foods,2.6398034742930223,1
1495-001-01,1,Cereals and cereal products,438.5001969965504,1
1495-001-01,2,Starches,17.170744556075448,1
1495-001-01,3,"Pulses, dry",19.18074877477692,1
1495-001-01,4,Vegetables,158.52211964274164,1
1495-001-01,5,Fruits,48.7851388402116,1
1495-001-01,6,Beverages,0.923158309466422,1
1495-001-01,7,Sugar and sweets,46.1579154733211,1
1495-001-01,8,NA,NA,0
1495-001-01,9,"Meat, meat products and fish",96.63773986967547,1
1495-001-01,10,Eggs,4.818886375414722,1
1495-001-01,11,Oil and fats,21.024930498097756,1
1495-001-01,12,NA,NA,0
1495-001-01,13,Spices and other foods,9.231583094664218,1
1498-001-01,1,Cereals and cereal products,355.4356388640844,1
1498-001-01,2,Starches,106.40187043248878,1
1498-001-01,3,"Pulses, dry",15.847633857824922,1
1498-001-01,4,Vegetables,102.00994556513874,1
1498-001-01,5,Fruits,82.98818047767028,1
1498-001-01,6,Beverages,8.896196019930418,1
1498-001-01,7,Sugar and sweets,170.3192664342276,1
1498-001-01,8,Nuts and seeds,51.38839265968467,1
1498-001-01,9,"Meat, meat products and fish",63.59849532422838,1
1498-001-01,10,Eggs,9.290141805503321,1
1498-001-01,11,Oil and fats,17.371344796415283,1
1498-001-01,12,Milk and milk products,140.82039662077594,1
1498-001-01,13,Spices and other foods,25.55357463529413,1
1499-001-01,1,Cereals and cereal products,605.2961609901342,1
1499-001-01,2,NA,NA,0
1499-001-01,3,NA,NA,0
1499-001-01,4,Vegetables,69.14477640356752,1
1499-001-01,5,Fruits,56.94910084458212,1
1499-001-01,6,NA,NA,0
1499-001-01,7,Sugar and sweets,39.909636988360504,1
1499-001-01,8,NA,NA,0
1499-001-01,9,"Meat, meat products and fish",56.63531632134473,1
1499-001-01,10,NA,NA,0
1499-001-01,11,Oil and fats,48.42369287921075,1
1499-001-01,12,NA,NA,0
1499-001-01,13,Spices and other foods,5.3212849317814,1
1500-001-01,1,NA,NA,0
1500-001-01,2,NA,NA,0
1500-001-01,3,NA,NA,0
1500-001-01,4,NA,NA,0
1500-001-01,5,NA,NA,0
1500-001-01,6,Beverages,478.3406310636693,1
1500-001-01,7,NA,NA,0
1500-001-01,8,NA,NA,0
1500-001-01,9,NA,NA,0
1500-001-01,10,NA,NA,0
1500-001-01,11,NA,NA,0
1500-001-01,12,NA,NA,0
1500-001-01,13,NA,NA,0
1500-001-02,1,Cereals and cereal products,332.54422765779987,1
1500-001-02,2,NA,NA,0
1500-001-02,3,"Pulses, dry",18.47467931432222,1
1500-001-02,4,Vegetables,60.80386455929726,1
1500-001-02,5,Fruits,4.820016984091744,1
1500-001-02,6,NA,NA,0
1500-001-02,7,Sugar and sweets,18.474679314322213,1
1500-001-02,8,NA,NA,0
1500-001-02,9,"Meat, meat products and fish",18.474679314322213,1
1500-001-02,10,NA,NA,0
1500-001-02,11,Oil and fats,13.464346284278028,1
1500-001-02,12,NA,NA,0
1500-001-02,13,Spices and other foods,7.389871725728885,1
1501-001-01,1,Cereals and cereal products,987.8117297647419,1
1501-001-01,2,Starches,69.66179402321971,1
1501-001-01,3,"Pulses, dry",56.05297889586373,1
1501-001-01,4,Vegetables,210.47013856901287,1
1501-001-01,5,Fruits,95.79873481592836,1
1501-001-01,6,Beverages,1.3108402101143495,1
1501-001-01,7,Sugar and sweets,56.17886614775783,1
1501-001-01,8,Nuts and seeds,81.77413869258581,1
1501-001-01,9,"Meat, meat products and fish",55.4911617626646,1
1501-001-01,10,Eggs,11.730147251651834,1
1501-001-01,11,Oil and fats,34.081845462973085,1
1501-001-01,12,NA,NA,0
1501-001-01,13,Spices and other foods,1.4981030972735423,1
1501-001-04,1,Cereals and cereal products,387.5047873549276,1
1501-001-04,2,Starches,57.27108007835848,1
1501-001-04,3,"Pulses, dry",20.445689582636057,1
1501-001-04,4,Vegetables,132.60839129178595,1
1501-001-04,5,Fruits,16.799444183415027,1
1501-001-04,6,Beverages,1.0332411354343025,1
1501-001-04,7,Sugar and sweets,12.300489707551222,1
1501-001-04,8,Nuts and seeds,12.300489707551222,1
1501-001-04,9,"Meat, meat products and fish",47.58608168419888,1
1501-001-04,10,NA,NA,0
1501-001-04,11,Oil and fats,11.205746123579162,1
1501-001-04,12,Milk and milk products,41.034433664390875,1
1501-001-04,13,Spices and other foods,9.840391766040977,1
1514-001-01,1,Cereals and cereal products,308.91277381639736,1
1514-001-01,2,Starches,39.026804192868376,1
1514-001-01,3,"Pulses, dry",20.388243071882226,1
1514-001-01,4,Vegetables,45.14080581224251,1
1514-001-01,5,Fruits,17.21673859403388,1
1514-001-01,6,Beverages,0.4942604381062358,1
1514-001-01,7,Sugar and sweets,16.475347936874527,1
1514-001-01,8,Nuts and seeds,46.26277700674367,1
1514-001-01,9,NA,NA,0
1514-001-01,10,NA,NA,0
1514-001-01,11,Oil and fats,9.380651231557934,1
1514-001-01,12,NA,NA,0
1514-001-01,13,Spices and other foods,5.14854623027329,1
1515-001-01,1,Cereals and cereal products,94.51038800185911,1
1515-001-01,2,NA,NA,0
1515-001-01,3,"Pulses, dry",18.90207760037183,1
1515-001-01,4,Vegetables,40.598163146616784,1
1515-001-01,5,NA,NA,0
1515-001-01,6,NA,NA,0
1515-001-01,7,Sugar and sweets,43.89062418806337,1
1515-001-01,8,NA,NA,0
1515-001-01,9,"Meat, meat products and fish",13.704006260269571,1
1515-001-01,10,NA,NA,0
1515-001-01,11,Oil and fats,8.609896346969366,1
1515-001-01,12,NA,NA,0
1515-001-01,13,Spices and other foods,3.7804155200743645,1
1517-001-01,1,Cereals and cereal products,297.0157657033401,1
1517-001-01,2,Starches,8.0565526447031,1
1517-001-01,3,"Pulses, dry",27.84522803468814,1
1517-001-01,4,Vegetables,73.0689073562417,1
